corp_id,corp_name,schl_id,schl_name,iread_pct,math_prof_pct,ela_prof_pct,sc_prof_pct,ss_prof_pct,bio_prof_pct,sat_bmk_pct,enrlmnt
3995,Madison Consolidated Schools,3321,Rykers' Ridge Elementary School,0.768,0.458,0.458,0.387,NA,NA,NA,211
3995,Madison Consolidated Schools,3329,Lydia Middleton Elementary School,0.868,0.652,0.53,0.529,NA,NA,NA,335
3995,Madison Consolidated Schools,3333,Anderson Elementary School,0.713,0.331,0.206,0.154,NA,NA,NA,457
4000,Southwestern-Jefferson Co Con,3341,Southwestern Elementary School,0.837,0.442,0.424,0.313,0.257,NA,NA,641
4000,Southwestern-Jefferson Co Con,3343,Southwestern Middle School,NA,0.15,0.291,0.235,NA,NA,NA,275
4015,Jennings County School Corporation,3349,Sand Creek Elementary School,NA,0.301,0.254,0.267,0.098,NA,NA,389
4015,Jennings County School Corporation,3357,Scipio Elementary School,0.821,0.507,0.324,0.333,0.333,NA,NA,254
4015,Jennings County School Corporation,3361,Graham Creek Elementary School,1,0.587,0.483,0.419,0.222,NA,NA,251
4015,Jennings County School Corporation,3385,Hayden Elementary School,0.799,0.391,0.373,0.345,0.472,NA,NA,265
4015,Jennings County School Corporation,3389,Brush Creek Elementary School,0.79,0.347,0.311,0.333,0.238,NA,NA,312
4015,Jennings County School Corporation,3393,Jennings County Middle School,NA,0.24,0.298,NA,NA,NA,NA,626
4015,Jennings County School Corporation,3397,North Vernon Elementary School,0.855,0.402,0.323,0.302,0.293,NA,NA,608
4145,Clark-Pleasant Community Sch Corp,3401,Clark Elementary School,0.863,0.431,0.486,0.339,0.471,NA,NA,459
4145,Clark-Pleasant Community Sch Corp,3422,Grassy Creek Elementary School,0.825,0.537,0.517,0.489,0.549,NA,NA,633
4145,Clark-Pleasant Community Sch Corp,3425,Whiteland Elementary School,0.819,0.551,0.523,0.541,0.577,NA,NA,330
4145,Clark-Pleasant Community Sch Corp,3427,Clark Pleasant Middle School,NA,0.415,0.502,0.401,NA,NA,NA,1553
4145,Clark-Pleasant Community Sch Corp,3429,Break-O-Day Elementary School,0.914,0.396,0.5,0.368,0.288,NA,NA,426
4145,Clark-Pleasant Community Sch Corp,3430,Pleasant Crossing Elementary,0.826,0.433,0.522,0.337,0.4,NA,NA,557
4145,Clark-Pleasant Community Sch Corp,4172,Ray Crowe Elementary,0.793,0.423,0.395,0.247,0.255,NA,NA,534
4205,Center Grove Community School Corp,3434,Sugar Grove Elementary School,0.88,0.642,0.574,0.455,0.396,NA,NA,800
4205,Center Grove Community School Corp,3435,Center Grove Elementary School,0.937,0.704,0.629,0.585,0.465,NA,NA,739
4205,Center Grove Community School Corp,3437,Center Grove High School,NA,NA,NA,NA,NA,0.414,0.423,2851
4205,Center Grove Community School Corp,3438,Walnut Grove Elementary School,0.792,0.642,0.606,0.582,0.606,NA,NA,694
4205,Center Grove Community School Corp,3439,Maple Grove Elementary School,0.856,0.739,0.665,0.529,0.561,NA,NA,782
4205,Center Grove Community School Corp,3440,North Grove Elementary School,0.862,0.586,0.559,0.46,0.526,NA,NA,704
4205,Center Grove Community School Corp,3441,Center Grove Middle School Central,NA,0.565,0.586,0.589,NA,0.972,NA,1213
4205,Center Grove Community School Corp,3443,Center Grove Middle School North,NA,0.503,0.525,0.55,NA,1,NA,1025
4205,Center Grove Community School Corp,3444,Pleasant Grove Elementary School,0.943,0.692,0.61,0.542,0.492,NA,NA,729
4215,Edinburgh Community School Corp,3449,Edinburgh Comm Middle School,NA,0.247,0.296,0.208,NA,NA,NA,173
4215,Edinburgh Community School Corp,3452,East Side Elementary School,0.851,0.267,0.267,0.155,0.265,NA,NA,432
4225,Franklin Community School Corp,3413,Needham Elementary School,0.926,0.618,0.364,0.46,NA,NA,NA,326
4225,Franklin Community School Corp,3433,Union Elementary School,0.974,0.524,0.556,0.545,NA,NA,NA,164
4225,Franklin Community School Corp,3457,Franklin Community Middle School,NA,0.357,0.466,NA,NA,NA,NA,759
4225,Franklin Community School Corp,3458,Custer Baker Intermediate School,NA,0.395,0.44,0.439,0.453,NA,NA,727
4225,Franklin Community School Corp,3461,Northwood Elementary School,0.746,0.522,0.418,0.273,NA,NA,NA,561
4225,Franklin Community School Corp,3465,Webb Elementary School,0.818,0.517,0.513,0.391,NA,NA,NA,281
4225,Franklin Community School Corp,3467,Creekside Elementary School,0.81,0.555,0.49,0.434,NA,NA,NA,510
4245,Greenwood Community Sch Corp,3475,Greenwood Middle School,NA,0.408,0.525,0.502,NA,NA,NA,948
4245,Greenwood Community Sch Corp,3477,Greenwood Northeast Elementary Sch,0.81,0.411,0.378,0.347,0.492,NA,NA,405
4245,Greenwood Community Sch Corp,3479,Westwood Elementary School,0.91,0.664,0.542,0.462,0.488,NA,NA,531
4245,Greenwood Community Sch Corp,3481,V O Isom Central Elem School,0.826,0.398,0.365,0.37,0.284,NA,NA,361
4245,Greenwood Community Sch Corp,3483,Southwest Elementary School,0.904,0.557,0.465,0.435,0.646,NA,NA,543
4255,Nineveh-Hensley-Jackson United,3411,Indian Creek Intermediate School,0.943,0.545,0.404,0.408,0.555,NA,NA,466
4255,Nineveh-Hensley-Jackson United,3418,Indian Creek Middle School,NA,0.404,0.417,0.404,NA,NA,NA,486
4315,North Knox School Corp,3537,North Knox Jr-Sr High School,NA,0.127,0.345,NA,NA,0.218,0.176,543
4315,North Knox School Corp,3545,North Knox Intermediate,0.926,0.402,0.436,0.322,0.4,NA,NA,388
4325,South Knox School Corp,3489,South Knox Elementary School,0.94,0.554,0.403,0.484,0.44,NA,NA,662
4325,South Knox School Corp,3490,South Knox Middle-High School,NA,0.311,0.416,NA,NA,0.23,0.217,585
4335,Vincennes Community School Corp,3509,Benjamin Franklin Elementary Sch,0.946,0.66,0.478,0.388,0.372,NA,NA,485
4335,Vincennes Community School Corp,3557,George Rogers Clark School,NA,0.31,0.364,0.321,NA,NA,NA,609
4335,Vincennes Community School Corp,3573,James Whitcomb Riley Elem Sch,NA,0.317,0.244,0.138,0.111,NA,NA,179
4335,Vincennes Community School Corp,3577,Tecumseh-Harrison Elementary Sch,0.759,0.257,0.228,0.267,0.292,NA,NA,369
4335,Vincennes Community School Corp,3581,Francis Vigo Elementary School,0.872,0.338,0.214,0.224,0.255,NA,NA,347
4335,Vincennes Community School Corp,4319,Washington Learning Academy,NA,0,0.05,NA,NA,0,0,82
4345,Wawasee Community School Corp,3625,North Webster Elementary School,0.96,0.466,0.451,0.304,0.468,NA,NA,440
4345,Wawasee Community School Corp,3630,Wawasee Middle School,NA,0.312,0.376,0.408,NA,NA,NA,507
4345,Wawasee Community School Corp,3635,Milford Elementary School,0.769,0.338,0.352,0.3,0.327,NA,NA,449
4345,Wawasee Community School Corp,3637,Syracuse Elementary School,0.878,0.482,0.418,0.378,0.264,NA,NA,533
4415,Warsaw Community Schools,3589,Claypool Elementary School,0.72,0.43,0.34,0.229,0.282,NA,NA,294
4415,Warsaw Community Schools,3607,Lakeview Middle School,NA,0.349,0.371,NA,NA,0.975,NA,477
4415,Warsaw Community Schools,3608,Eisenhower Elementary School,0.901,0.557,0.574,0.431,0.403,NA,NA,478
4415,Warsaw Community Schools,3610,Harrison Elementary School,0.807,0.467,0.451,0.369,0.471,NA,NA,446
4415,Warsaw Community Schools,3613,Leesburg Elementary School,0.836,0.387,0.365,0.254,0.274,NA,NA,522
4415,Warsaw Community Schools,3653,Edgewood Middle School,NA,0.409,0.512,NA,NA,0.848,NA,537
4415,Warsaw Community Schools,3661,Jefferson Elementary School,0.75,0.432,0.345,0.35,0.565,NA,NA,438
4415,Warsaw Community Schools,3665,Lincoln Elementary School,0.837,0.481,0.435,0.408,0.217,NA,NA,457
4415,Warsaw Community Schools,3673,Madison Elementary School,0.831,0.582,0.466,0.422,0.375,NA,NA,477
4415,Warsaw Community Schools,3677,Washington Elementary School,0.893,0.401,0.364,0.359,0.439,NA,NA,504
4445,Tippecanoe Valley School Corp,2139,Akron Elementary School,0.828,0.494,0.426,0.4,0.333,NA,NA,385
4445,Tippecanoe Valley School Corp,3603,Mentone Elementary School,0.854,0.518,0.351,0.47,0.262,NA,NA,440
4445,Tippecanoe Valley School Corp,3619,Tippecanoe Valley Middle School,NA,0.324,0.283,0.257,0.306,0.469,NA,409
4455,Whitko Community School Corp,3642,Pierceton Elementary School,0.737,0.241,0.235,0.211,0.439,NA,NA,386
4455,Whitko Community School Corp,9173,South Whitley Elementary School,0.886,0.55,0.444,0.545,0.476,NA,NA,289
4455,Whitko Community School Corp,9191,Whitko Jr/Sr High School,NA,0.199,0.27,NA,NA,0.093,0.213,541
4515,Prairie Heights Community Sch Corp,3686,Prairie Heights Elementary School,0.898,0.554,0.408,0.406,NA,NA,NA,518
4515,Prairie Heights Community Sch Corp,3688,Prairie Heights Middle School,NA,0.236,0.44,0.452,0.394,NA,NA,391
4525,Westview School Corporation,3697,Westview Jr-Sr High School,NA,0.538,0.472,NA,NA,0.388,0.407,743
4525,Westview School Corporation,3698,Topeka Elementary School,0.851,0.685,0.435,0.593,NA,NA,NA,267
4525,Westview School Corporation,3702,Westview Elementary School,NA,0.558,0.504,0.407,0.57,NA,NA,339
4525,Westview School Corporation,3704,Meadowview Elementary School,NA,0.798,0.597,0.484,NA,NA,NA,356
4525,Westview School Corporation,3714,Shipshewana-Scott Elementary Sch,0.889,0.643,0.543,0.574,NA,NA,NA,370
4535,Lakeland School Corporation,3730,Lakeland Jr/Sr High School,NA,0.257,0.279,NA,NA,0.22,0.201,793
4535,Lakeland School Corporation,3739,Lakeland Intermediate School,0.716,0.327,0.27,0.312,0.256,NA,NA,453
4570,NW Indiana Special Education Coop,4287,Eagle Park Community School,NA,0,0,NA,NA,NA,NA,NA
4580,Hanover Community School Corp,3780,Red Cedars Elementary,0.915,0.627,0.549,0.461,0.535,NA,NA,619
4580,Hanover Community School Corp,3784,Hanover Central Middle School,NA,0.416,0.433,0.411,NA,NA,NA,650
4590,River Forest Community Sch Corp,3797,Henry S Evans Elementary School,NA,0.28,0.288,0.28,0.169,NA,NA,389
4590,River Forest Community Sch Corp,3801,River Forest Middle School,NA,0.119,0.222,0.213,NA,NA,NA,379
4590,River Forest Community Sch Corp,3805,John I Meister Elementary School,NA,0.35,0.337,0.421,0.135,NA,NA,346
4600,Merrillville Community School Corp,3811,Pierce Middle School,NA,0.127,0.317,NA,NA,NA,NA,919
4600,Merrillville Community School Corp,3813,Merrillville Intermediate School,NA,0.354,0.348,0.272,0.286,NA,NA,855
4600,Merrillville Community School Corp,3821,Henry P Fieler Elementary School,0.678,0.226,0.101,0.048,NA,NA,NA,447
4600,Merrillville Community School Corp,3822,Homer Iddings Elementary School,0.76,0.29,0.22,0.118,NA,NA,NA,488
4600,Merrillville Community School Corp,3826,Edgar L Miller Elementary School,0.662,0.286,0.188,0.143,NA,NA,NA,351
4600,Merrillville Community School Corp,3827,John Wood Elementary School,0.729,0.475,0.364,0.19,NA,NA,NA,315
4600,Merrillville Community School Corp,3829,Jonas E Salk Elementary School,0.82,0.467,0.362,0.242,NA,NA,NA,587
4615,Lake Central School Corporation,3831,Michael Grimmer Middle School,NA,0.434,0.508,0.547,0.604,NA,NA,754
4615,Lake Central School Corporation,3837,Kolling Elementary School,0.892,0.645,0.531,0.531,NA,NA,NA,695
4615,Lake Central School Corporation,3838,Hal E Clark Middle School,NA,0.375,0.543,0.347,0.555,NA,NA,1069
4615,Lake Central School Corporation,3839,George Bibich Elementary School,0.964,0.753,0.652,0.626,NA,NA,NA,572
4615,Lake Central School Corporation,3840,James H Watson Elementary School,0.872,0.64,0.534,0.573,NA,NA,NA,656
4615,Lake Central School Corporation,3841,Kahler Middle School,NA,0.384,0.451,0.413,0.519,NA,NA,922
4615,Lake Central School Corporation,3843,Protsman Elementary School,0.946,0.719,0.561,0.496,NA,NA,NA,610
4615,Lake Central School Corporation,4349,Homan Elementary School,0.902,0.63,0.571,0.608,NA,NA,NA,475
4615,Lake Central School Corporation,4351,Peifer Elementary School,0.888,0.623,0.462,0.39,NA,NA,NA,471
4645,Tri-Creek School Corporation,3753,Oak Hill Elementary School,0.841,0.648,0.522,0.539,0.556,NA,NA,563
4645,Tri-Creek School Corporation,3845,Lake Prairie Elementary School,1,0.806,0.577,0.614,0.339,NA,NA,416
4645,Tri-Creek School Corporation,3848,Three Creeks Elem School,0.957,0.654,0.467,0.549,0.376,NA,NA,515
4645,Tri-Creek School Corporation,3851,Lowell Middle School,NA,0.429,0.553,0.496,NA,NA,NA,742
4650,Lake Ridge New Tech Schools,3885,Longfellow New Tech Elementary Sch,0.52,0.138,0.122,0.113,NA,NA,NA,525
4650,Lake Ridge New Tech Schools,3893,Lake Ridge New Tech Middle School,NA,0.063,0.176,0.102,0.158,NA,NA,476
4660,Crown Point Community School Corp,3761,Robert Taft Middle School,NA,0.516,0.578,0.461,NA,0.925,NA,1091
4660,Crown Point Community School Corp,3769,Douglas MacArthur Elem School,1,0.638,0.57,0.517,0.47,NA,NA,439
4660,Crown Point Community School Corp,3773,Dwight D Eisenhower Elem School,0.901,0.643,0.403,0.546,0.398,NA,NA,644
4660,Crown Point Community School Corp,3903,Lake Street Elementary School,0.92,0.7,0.542,0.614,0.589,NA,NA,743
4660,Crown Point Community School Corp,3905,Solon Robinson Elementary School,0.949,0.629,0.551,0.637,0.559,NA,NA,528
4660,Crown Point Community School Corp,3907,Jerry Ross Elementary School,0.866,0.705,0.552,0.616,0.534,NA,NA,524
4660,Crown Point Community School Corp,3913,Timothy Ball Elementary School,0.926,0.663,0.497,0.484,0.646,NA,NA,540
4660,Crown Point Community School Corp,3915,Colonel John Wheeler Middle School,NA,0.494,0.432,0.399,NA,0.889,NA,1046
4670,School City of East Chicago,3941,Benjamin Harrison Elementary Sch,0.618,0.212,0.119,0.117,0.122,NA,NA,396
4670,School City of East Chicago,3945,Abraham Lincoln Elementary School,NA,0.094,0.087,0.081,0.156,NA,NA,286
4670,School City of East Chicago,3953,William McKinley Elementary School,0.585,0.107,0.145,0.071,0.101,NA,NA,488
4670,School City of East Chicago,3961,George Washington Elementary Sch,0.503,0.141,0.141,0.087,0.051,NA,NA,462
4670,School City of East Chicago,3963,Joseph Block Middle School,NA,0.034,0.17,NA,NA,NA,NA,488
4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,NA,0.055,0.18,0.188,NA,0.058,0.046,616
4680,Lake Station Community Schools,3973,Alexander Hamilton Elementary Sch,NA,0.339,0.304,0.234,0.571,NA,NA,239
4680,Lake Station Community Schools,3975,Virgil I Bailey Elementary School,0.708,0.244,0.171,0.196,0.27,NA,NA,270
4690,Gary Community School Corp,4053,Banneker Elementary at Marquette,NA,0.118,0.159,0.062,0.088,NA,NA,299
4690,Gary Community School Corp,4061,Beveridge Elementary School,NA,0.042,0.064,0.044,0.036,NA,NA,310
4690,Gary Community School Corp,4068,Gary Virtual Academy,NA,0,0.033,0,NA,NA,0,169
4690,Gary Community School Corp,4086,Frankie Woods McCullough Academy,0.558,0.052,0.077,0.018,0.018,NA,NA,411
4690,Gary Community School Corp,4105,Bailly Middle School,NA,0.016,0.116,0.092,NA,NA,NA,383
4690,Gary Community School Corp,4155,Glen Park Acad for Excel in Lrn,0.542,0.042,0.082,0.067,0.028,NA,NA,524
4690,Gary Community School Corp,4169,Daniel Hale Williams Elem Sch,0.481,0.059,0.09,0.068,0.029,NA,NA,442
4690,Gary Community School Corp,4178,Gary Middle School,NA,0.003,0.09,0.037,NA,NA,NA,326
4700,Griffith Public Schools,4171,Beiriger Elementary School,0.843,0.439,0.418,0.461,0.387,NA,NA,443
4700,Griffith Public Schools,4173,Griffth Jr/Sr High School,NA,0.275,0.384,0.368,NA,0.165,0.252,1059
4710,School City of Hammond,4422,Joseph Hess Elementary School,0.587,0.185,0.176,0.169,0.145,NA,NA,688
4710,School City of Hammond,4425,Henry W Eggers Middle School,NA,0.051,0.151,NA,NA,0.159,NA,855
4710,School City of Hammond,4433,Charles N Scott Middle School,NA,0.027,0.146,NA,NA,0.125,NA,738
4710,School City of Hammond,4449,Thomas A Edison Elementary School,0.687,0.199,0.17,0.125,0.27,NA,NA,665
4710,School City of Hammond,4451,Benjamin Franklin Elementary Sch,0.523,0.19,0.235,0.134,0.314,NA,NA,283
4710,School City of Hammond,4453,Warren G Harding Elementary School,0.524,0.324,0.248,0.149,0.31,NA,NA,684
4710,School City of Hammond,4455,Washington Irving Elementary Sch,0.515,0.082,0.106,0.048,0.176,NA,NA,728
4710,School City of Hammond,4457,Thomas Jefferson Elementary School,0.715,0.175,0.24,0.133,0.035,NA,NA,439
4710,School City of Hammond,4459,Kenwood Elementary School,0.7,0.197,0.159,0.236,0.222,NA,NA,253
4710,School City of Hammond,4463,Abraham Lincoln Elementary School,0.569,0.181,0.227,0.228,0.167,NA,NA,546
4710,School City of Hammond,4465,Annie Burns-Hicks Elementary School,0.545,0.096,0.085,0.031,0.02,NA,NA,669
4710,School City of Hammond,4469,Morton Elementary School,0.626,0.187,0.142,0.116,0.129,NA,NA,476
4710,School City of Hammond,4479,Lew Wallace Elementary School,0.529,0.135,0.183,0.148,0.036,NA,NA,465
4710,School City of Hammond,4484,Frank O'Bannon Elementary School,0.562,0.14,0.149,0.094,0.176,NA,NA,544
4720,School Town of Highland,4283,Highland Middle School,NA,0.358,0.435,0.508,NA,NA,NA,726
4720,School Town of Highland,4285,Judith Morton Johnston Elementary,0.934,0.593,0.407,0.469,0.41,NA,NA,364
4720,School Town of Highland,4290,Mildred Merkley Elementary School,0.766,0.496,0.409,0.432,0.309,NA,NA,265
4720,School Town of Highland,4301,Southridge Elementary School,0.871,0.536,0.414,0.257,0.58,NA,NA,398
4720,School Town of Highland,4303,Allen J Warren Elementary School,0.902,0.628,0.46,0.512,0.32,NA,NA,267
4730,School City of Hobart,4309,Hobart Middle School,NA,0.302,0.432,0.312,NA,0.444,NA,917
4730,School City of Hobart,4317,Liberty Elementary School,0.943,0.612,0.478,0.375,0.42,NA,NA,423
4730,School City of Hobart,4325,Veterans Elementary School at Mundell,0.836,0.506,0.383,0.322,0.284,NA,NA,560
4730,School City of Hobart,4327,Joan Martin Elementary School,0.761,0.571,0.482,0.337,0.435,NA,NA,501
4740,School Town of Munster,4333,Wilbur Wright Middle School,NA,0.575,0.626,0.546,NA,1,NA,908
4740,School Town of Munster,4337,James B Eads Elementary School,0.927,0.745,0.57,0.547,0.614,NA,NA,507
4740,School Town of Munster,4341,Ernest R Elliott Elementary School,0.976,0.748,0.668,0.589,0.683,NA,NA,472
4740,School Town of Munster,4343,Frank H Hammond Elementary School,0.972,0.801,0.657,0.648,0.608,NA,NA,685
4760,School City of Whiting,4356,Whiting Middle School,NA,0.153,0.389,0.338,NA,NA,NA,270
4760,School City of Whiting,4361,Nathan Hale Elementary School,0.876,0.447,0.513,0.308,0.47,NA,NA,391
4805,New Prairie United School Corp,4679,Prairie View Elementary School,0.917,0.768,0.598,0.621,0.191,NA,NA,315
4805,New Prairie United School Corp,4693,Rolling Prairie Elementary School,0.958,0.626,0.515,0.462,0.48,NA,NA,434
4805,New Prairie United School Corp,7345,New Prairie Middle School,NA,0.463,0.493,0.524,NA,NA,NA,705
4805,New Prairie United School Corp,7349,Olive Township Elementary School,0.992,0.717,0.582,0.565,0.403,NA,NA,477
4860,MSD of New Durham Township,4699,Westville Elementary School,0.862,0.44,0.406,0.402,0.554,NA,NA,517
4860,MSD of New Durham Township,4701,Westville High School,NA,0.318,0.581,NA,NA,0.272,0.338,427
4915,Tri-Township Cons School Corp,4692,Tri-Township Jr.-Sr. High School,NA,0.163,0.184,NA,NA,0.136,0.065,154
4915,Tri-Township Cons School Corp,4696,Tri-Township Elementary School,0.95,0.415,0.39,0.205,0.5,NA,NA,183
4925,Michigan City Area Schools,4373,Coolspring Elementary School,0.707,0.362,0.299,0.207,0.2,NA,NA,238
4925,Michigan City Area Schools,4713,Springfield Elementary School,NA,0.436,0.323,0.291,0.192,NA,NA,345
4925,Michigan City Area Schools,4788,Martin T Krueger Middle School,NA,0.188,0.241,NA,NA,0.348,NA,333
4925,Michigan City Area Schools,4789,Barker Middle School,NA,0.154,0.245,NA,NA,NA,NA,430
4925,Michigan City Area Schools,4805,Edgewood Elementary School,0.637,0.343,0.212,0.17,0.157,NA,NA,345
4925,Michigan City Area Schools,4811,Lake Hills Elementary School,NA,0.217,0.156,0.11,0.149,NA,NA,383
4925,Michigan City Area Schools,4821,Joy Elementary School,0.753,0.348,0.275,0.233,0.26,NA,NA,460
4925,Michigan City Area Schools,4825,Knapp Elementary School,0.838,0.486,0.417,0.37,0.212,NA,NA,376
4925,Michigan City Area Schools,4833,Marsh Elementary School,NA,0.3,0.346,0.231,0.116,NA,NA,325
4925,Michigan City Area Schools,6829,Pine Elementary School,0.667,0.222,0.184,0.147,0.13,NA,NA,403
4940,South Central Com School Corp,4734,South Central Elementary School,0.955,0.644,0.585,0.493,0.571,NA,NA,495
4940,South Central Com School Corp,4737,South Central Jr-Sr High School,NA,0.096,0.363,NA,NA,0.268,0.156,455
4945,LaPorte Community School Corp,4707,Indian Trail Elementary School,0.782,0.347,0.218,0.342,NA,NA,NA,298
4945,LaPorte Community School Corp,4717,Kesling Intermediate School,NA,0.427,0.463,0.513,0.451,NA,NA,903
4945,LaPorte Community School Corp,4721,Kingsford Heights Elementary Sch,NA,0.545,0.418,0.464,NA,NA,NA,141
4945,LaPorte Community School Corp,4727,Kingsbury Elementary School,0.925,0.573,0.379,0.5,NA,NA,NA,299
4945,LaPorte Community School Corp,4742,LaPorte Middle School,NA,0.284,0.358,NA,NA,NA,NA,941
4945,LaPorte Community School Corp,4749,Hailmann Elementary School,NA,0.564,0.418,0.333,NA,NA,NA,343
4945,LaPorte Community School Corp,4753,F Willard Crichfield Elementary,0.94,0.778,0.535,0.617,NA,NA,NA,468
4945,LaPorte Community School Corp,4757,Lincoln Elementary School,NA,0.533,0.387,0.444,NA,NA,NA,272
4945,LaPorte Community School Corp,4767,Riley Elementary School,NA,0.532,0.349,0.379,NA,NA,NA,296
4945,LaPorte Community School Corp,4773,Handley Elementary School,0.883,0.433,0.351,0.328,NA,NA,NA,391
5075,North Lawrence Com Schools,4864,Needmore Elementary School,0.878,0.465,0.41,0.485,0.538,NA,NA,242
5075,North Lawrence Com Schools,4885,Oolitic School,0.785,0.409,0.308,0.358,0.394,NA,NA,237
5075,North Lawrence Com Schools,4889,Shawswick Elementary School,0.838,0.403,0.378,0.452,0.456,NA,NA,480
5075,North Lawrence Com Schools,4905,Bedford Middle School,NA,0.303,0.339,NA,NA,NA,NA,562
5075,North Lawrence Com Schools,4909,Lincoln Elementary School,0.944,0.44,0.309,0.379,0.522,NA,NA,322
5075,North Lawrence Com Schools,4932,Parkview Elementary School,0.839,0.486,0.391,0.357,0.522,NA,NA,513
5085,Mitchell Community Schools,4861,Burris Elementary School,0.847,0.343,0.286,0.221,0.233,NA,NA,338
5085,Mitchell Community Schools,4924,Mitchell Jr High School,NA,0.172,0.314,0.327,NA,NA,NA,359
5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,NA,0.373,0.467,NA,NA,0.317,0.252,778
5245,Frankton-Lapel Community Schools,5009,Frankton Elementary School,0.99,0.487,0.317,0.313,0.257,NA,NA,806
5245,Frankton-Lapel Community Schools,5012,Lapel Middle School,NA,0.341,0.281,0.279,NA,NA,NA,336
5245,Frankton-Lapel Community Schools,5025,Lapel Elementary School,0.914,0.598,0.462,0.412,0.387,NA,NA,704
5255,South Madison Com Sch Corp,4935,East Elementary School,0.839,0.599,0.45,0.536,0.5,NA,NA,755
5255,South Madison Com Sch Corp,5057,Pendleton Heights Middle School,NA,0.367,0.425,NA,NA,NA,NA,721
5255,South Madison Com Sch Corp,5061,Pendleton Elementary School,0.973,0.631,0.549,0.47,0.492,NA,NA,840
5255,South Madison Com Sch Corp,5064,Maple Ridge Elementary School,0.977,0.538,0.442,0.418,0.41,NA,NA,783
5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,NA,0.259,0.294,NA,NA,0.123,0.193,750
5265,Alexandria Community School Corp,5065,Alexandria Monroe Elementary School,0.854,0.448,0.389,0.384,0.341,NA,NA,772
5275,Anderson Community School Corp,4906,COMPASS Alternative School,NA,0,0,NA,NA,0,NA,37
5275,Anderson Community School Corp,4953,Edgewood Elementary School,NA,0.299,0.221,0.186,NA,NA,NA,178
5275,Anderson Community School Corp,4967,Anderson Intermediate School,NA,0.137,0.154,0.172,0.134,NA,NA,943
5275,Anderson Community School Corp,4977,Tenth Street Elementary School,0.777,0.242,0.127,0.119,NA,NA,NA,462
5275,Anderson Community School Corp,5033,Valley Grove Elementary School,0.712,0.242,0.15,0.19,NA,NA,NA,372
5275,Anderson Community School Corp,5076,Highland Middle School,NA,0.144,0.198,NA,NA,0.492,NA,914
5275,Anderson Community School Corp,5102,Eastside Elementary School,0.765,0.434,0.298,0.194,NA,NA,NA,511
5275,Anderson Community School Corp,5142,Anderson Elementary School,0.445,0.121,0.111,0.082,NA,NA,NA,378
5275,Anderson Community School Corp,5146,Erskine Elementary School,0.781,0.309,0.184,0.197,NA,NA,NA,406
5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,NA,0.109,0.218,NA,NA,0.17,0.124,633
5280,Elwood Community School Corp,5151,Elwood Intermediate School,0.691,0.257,0.206,0.134,0.15,NA,NA,416
5300,MSD Decatur Township,5178,Gold Academy,0.773,0.271,0.209,0.099,0.273,NA,NA,591
5300,MSD Decatur Township,5179,Blue Academy,0.831,0.32,0.289,0.184,0.202,NA,NA,686
5300,MSD Decatur Township,5181,Decatur Middle School,NA,0.153,0.253,NA,NA,0.783,NA,1060
5300,MSD Decatur Township,5185,Stephen Decatur Elementary School,0.727,0.189,0.214,0.161,0.102,NA,NA,448
5300,MSD Decatur Township,5187,Valley Mills Elementary School,0.829,0.203,0.253,0.153,0.24,NA,NA,654
5300,MSD Decatur Township,5189,West Newton Elementary School,0.864,0.339,0.315,0.264,0.28,NA,NA,597
5300,MSD Decatur Township,5192,Lynwood Elementary,NA,0.196,0.136,0.143,0.082,NA,NA,635
5310,Franklin Township Com Sch Corp,5194,South Creek Elementary,0.866,0.653,0.569,NA,NA,NA,NA,627
5310,Franklin Township Com Sch Corp,5195,Franklin Central Junior High,NA,0.402,0.43,NA,NA,NA,NA,1711
5310,Franklin Township Com Sch Corp,5198,Thompson Crossing Elementary Sch,0.765,0.52,0.311,NA,NA,NA,NA,666
5310,Franklin Township Com Sch Corp,5200,Mary Adams Elementary School,0.862,0.585,0.476,NA,NA,NA,NA,519
5310,Franklin Township Com Sch Corp,5201,Acton Elementary School,0.861,0.623,0.459,NA,NA,NA,NA,534
5310,Franklin Township Com Sch Corp,5202,Arlington Elementary School,0.82,0.444,0.347,NA,NA,NA,NA,484
5310,Franklin Township Com Sch Corp,5205,Bunker Hill Elementary School,0.799,0.556,0.38,NA,NA,NA,NA,501
5310,Franklin Township Com Sch Corp,5207,Lillie Idella Kitley Intermediate,NA,0.512,0.457,0.459,0.52,NA,NA,1296
5310,Franklin Township Com Sch Corp,5210,Edgewood Intermediate School,NA,0.431,0.407,0.367,0.461,NA,NA,1260
5330,MSD Lawrence Township,5277,Belzer Middle School,NA,0.078,0.184,NA,NA,0.743,NA,1183
5330,MSD Lawrence Township,5281,Brook Park Elementary School,0.54,0.058,0.063,0.045,0.029,NA,NA,617
5330,MSD Lawrence Township,5283,Mary Evelyn Castle Elementary Sch,0.778,0.452,0.357,0.291,0.13,NA,NA,713
5330,MSD Lawrence Township,5285,Crestview Elementary School,0.767,0.314,0.299,0.246,0.291,NA,NA,611
5330,MSD Lawrence Township,5287,Amy Beverland Elementary,0.85,0.472,0.486,0.394,0.455,NA,NA,810
